timestamp,service_type,usage_units,provisioned_capacity,cost_usd,availability_pct,cloud_spend_index,enterprise_demand_index,new_service_launch,hour,day,day_of_week,month,week_of_year,lag_1_usage,lag_7_usage,lag_14_usage,rolling_mean_3,rolling_mean_7,rolling_std_7,demand_spike,region_India-South,region_US-East,region_US-West
2023-11-07 19:15:06,0,6226.25,8000,1992.4,99.32,94.24,1.34,1,19,7,1,11,45,5645.71,9059.77,5306.93,6249.046666666653,6006.425714285714,594.7228880429991,0,False,True,False
2023-11-07 20:23:42,1,8494.11,10000,4077.17,99.57,103.41,1.24,0,20,7,1,11,45,6226.25,6291.05,5776.96,6788.689999999987,6321.148571428572,1120.7423629814393,0,True,False,False
2023-11-08 00:21:50,1,8866.2,10000,4255.78,99.44,118.74,1.06,0,0,8,2,11,45,8494.11,5263.41,7519.59,7862.186666666654,6835.832857142857,1356.5002245941657,0,True,False,False
2023-11-08 01:01:10,1,7179.21,10000,3446.02,99.64,118.73,0.89,0,1,8,2,11,45,8866.2,5361.98,9693.58,8179.8399999999865,7095.437142857144,1191.2501890551764,0,False,True,False
2023-11-08 02:17:38,1,6543.68,10000,3140.97,99.82,110.285,0.97,0,2,8,2,11,45,7179.21,6381.4,6057.36,7529.696666666653,7118.620000000001,1176.5264458566928,0,False,True,False
2023-11-08 03:36:50,1,5329.56,10000,2558.19,99.34,100.91,0.88,0,3,8,2,11,45,6543.68,6875.18,5233.38,6350.816666666654,6897.817142857143,1360.482892502027,0,False,True,False
2023-11-08 05:10:05,1,10520.8,10000,5049.99,99.34,128.17,1.3,0,5,8,2,11,45,5329.56,5645.71,5986.91,7464.679999999987,7594.258571428572,1792.0425983909386,0,False,False,True
2023-11-08 08:12:41,0,4736.43,8000,1515.66,99.99,110.285,0.77,1,8,8,2,11,45,10520.8,6226.25,9059.77,6862.263333333321,7381.427142857144,2051.306746927584,0,True,False,False
2023-11-08 10:07:09,1,7276.82,10000,3492.87,99.98,98.88,1.1,0,10,8,2,11,45,4736.43,8494.11,6291.05,7511.349999999987,7207.528571428572,1991.9986086711478,0,False,False,True
2023-11-08 11:41:21,0,7943.08,8000,2541.79,99.83,116.21,1.29,1,11,8,2,11,45,7276.82,8866.2,5263.41,6652.109999999986,7075.654285714286,1891.9328717466224,0,False,True,False
2023-11-08 12:42:08,0,6576.59,8000,2104.51,99.93,108.57,1.13,1,12,8,2,11,45,7943.08,7179.21,5361.98,7265.496666666654,6989.565714285714,1900.1281810960627,0,False,False,True
2023-11-08 13:39:47,1,6387.16,10000,3065.83,99.83,108.47,0.87,0,13,8,2,11,45,6576.59,6543.68,6381.4,6968.943333333319,6967.205714285715,1907.157632655317,0,True,False,False
2023-11-08 17:18:59,1,6081.72,10000,2919.23,99.61,90.66,1.05,1,17,8,2,11,45,6387.16,5329.56,6875.18,6348.489999999987,7074.657142857142,1818.6479507656213,0,False,False,True
2023-11-08 18:25:39,1,5789.22,10000,2778.83,99.37,99.24,0.99,0,18,8,2,11,45,6081.72,10520.8,5645.71,6086.033333333321,6398.717142857143,1034.655021745928,0,False,False,False
2023-11-08 20:18:29,0,6292.33,8000,2013.55,99.75,102.48,1.24,0,20,8,2,11,45,5789.22,4736.43,6226.25,6054.42333333332,6620.988571428571,744.4633019035832,0,True,False,False
2023-11-08 21:27:01,1,8305.99,10000,3986.88,99.7,98.15,1.21,0,21,8,2,11,45,6292.33,7276.82,8494.11,6795.846666666653,6768.012857142857,964.6377225625658,0,True,False,False
2023-11-09 00:35:31,1,5847.05,10000,2806.59,99.38,104.41,0.79,0,0,9,3,11,45,8305.99,7943.08,8866.2,6815.123333333319,6468.58,858.576841562196,0,False,False,True
2023-11-09 04:56:18,0,5842.76,8000,1869.68,99.67,98.81,1.07,1,4,9,3,11,45,5847.05,6576.59,7179.21,6665.266666666653,6363.747142857143,887.5040069340928,0,False,False,False
2023-11-09 09:30:24,1,7988.75,10000,3834.6,99.51,95.15,1.33,0,9,9,3,11,45,5842.76,6387.16,6543.68,6559.519999999987,6592.545714285715,1080.094501557838,0,False,False,True
2023-11-09 12:35:19,1,10048.5,10000,4823.28,99.56,117.31,1.31,0,12,9,3,11,45,7988.75,6081.72,5329.56,7960.00333333332,7159.228571428573,1655.012370763774,0,True,False,False
2023-11-09 15:21:53,0,5825.55,8000,1864.18,99.44,109.26,1.15,0,15,9,3,11,45,10048.5,5789.22,10520.8,7954.266666666653,7164.418571428571,1650.049604188046,0,True,False,False
2023-11-09 17:47:29,1,5622.97,10000,2699.03,99.45,109.44,0.85,0,17,9,3,11,45,5825.55,6292.33,4736.43,7165.67333333332,7068.795714285714,1726.629726952314,0,False,False,False
2023-11-09 18:31:45,0,7564.3,8000,2420.58,99.92,115.28,1.25,0,18,9,3,11,45,5622.97,8305.99,7276.82,6337.606666666653,6962.840000000001,1659.507446342698,0,False,False,True
2023-11-09 19:23:58,0,4441.93,8000,1421.42,99.79,117.75,0.86,0,19,9,3,11,45,7564.3,5847.05,7943.08,5876.399999999987,6762.108571428572,1886.431284457817,0,False,True,False
2023-11-09 20:08:48,0,5823.55,8000,1863.54,99.36,92.14,1.18,0,20,9,3,11,45,4441.93,5842.76,6576.59,5943.2599999999875,6759.364285714285,1888.0049269168026,0,False,False,True
2023-11-09 22:37:21,0,5926.58,8000,1896.51,99.31,100.69,1.09,0,22,9,3,11,45,5823.55,7988.75,6387.16,5397.353333333321,6464.768571428571,1824.007018091725,0,True,False,False
2023-11-10 00:10:15,1,8553.64,10000,4105.75,99.97,109.06,1.13,0,0,10,4,11,45,5926.58,10048.5,6081.72,6767.92333333332,6251.217142857144,1364.0034834232447,0,False,False,True
2023-11-10 02:52:59,0,7387.07,8000,2363.86,99.77,116.42,1.31,0,2,10,4,11,45,8553.64,5825.55,5789.22,7289.096666666653,6474.291428571429,1409.7084364439334,0,False,False,True
2023-11-10 03:41:24,1,8708.78,10000,4180.21,99.5,109.85,1.27,0,3,10,4,11,45,7387.07,5622.97,6292.33,8216.496666666653,6915.121428571429,1572.2351729033692,0,False,False,True
2023-11-10 04:32:09,1,6095.74,10000,2925.95,99.38,110.45,0.83,0,4,10,4,11,45,8708.78,7564.3,8305.99,7397.196666666653,6705.327142857142,1569.1504200864129,0,False,False,False
2023-11-10 05:22:49,1,7296.9,10000,3502.51,99.94,121.93,0.83,1,5,10,4,11,45,6095.74,4441.93,5847.05,7367.139999999988,7113.179999999999,1213.5335727124245,0,True,False,False
2023-11-10 06:04:37,1,8495.41,10000,4077.8,99.93,115.81,1.08,0,6,10,4,11,45,7296.9,5823.55,5842.76,7296.016666666653,7494.874285714286,1159.278722192689,0,False,False,True
2023-11-10 08:21:08,0,5629.85,8000,1801.55,99.95,97.49,1.05,0,8,10,4,11,45,8495.41,5926.58,7988.75,7140.719999999987,7452.484285714286,1229.4818128905843,0,False,True,False
2023-11-10 11:26:11,1,7978.13,10000,3829.5,99.32,103.95,1.17,0,11,10,4,11,45,5629.85,8553.64,10048.5,7367.796666666653,7370.268571428571,1160.9045836104592,0,False,False,False
2023-11-10 12:01:57,0,7431.72,8000,2378.15,99.31,105.78,1.34,0,12,10,4,11,45,7978.13,7387.07,5825.55,7013.23333333332,7376.647142857143,1161.134926149396,0,False,True,False
2023-11-10 16:37:18,1,7830.46,10000,3758.62,99.31,129.41,0.96,0,16,10,4,11,45,7431.72,8708.78,5622.97,7746.769999999987,7251.172857142857,1033.6478676628597,0,False,False,True
2023-11-10 17:01:03,0,6425.15,8000,2056.05,99.36,129.68,0.96,0,17,10,4,11,45,7830.46,6095.74,7564.3,7229.109999999986,7298.231428571429,978.2939738039453,0,True,False,False
2023-11-10 18:31:13,1,6442.01,10000,3092.17,99.5,92.18,0.99,0,18,10,4,11,45,6425.15,7296.9,4441.93,6899.206666666653,7176.104285714287,1030.4580441056683,0,True,False,False
2023-11-10 20:04:51,1,7813.09,10000,3750.28,99.38,107.52,1.09,0,20,10,4,11,45,6442.01,8495.41,5823.55,6893.416666666653,7078.629999999999,910.1041388948399,0,True,False,False
2023-11-10 22:58:26,0,5215.33,8000,1668.91,99.46,112.68,0.9,0,22,10,4,11,45,7813.09,5629.85,5926.58,6490.14333333332,7019.412857142857,1026.1671382174222,0,False,False,True
2023-11-10 23:32:32,0,4362.23,8000,1395.91,99.66,104.55,0.77,0,23,10,4,11,45,5215.33,7978.13,8553.64,5796.8833333333205,6502.855714285715,1328.6444957658225,0,True,False,False
2023-11-11 00:58:13,0,7086.64,8000,2267.72,99.93,125.48,1.04,1,0,11,5,11,45,4362.23,7431.72,7387.07,5554.73333333332,6453.558571428572,1294.396960601552,0,False,False,False
2023-11-11 03:53:21,0,5718.42,8000,1829.89,99.49,127.91,0.83,1,3,11,5,11,45,7086.64,7830.46,8708.78,5722.429999999986,6151.838571428571,1159.030299869062,0,False,False,False
2023-11-11 04:32:43,1,5837.5650000000005,10000,3415.36,99.86,92.7,1.05,0,4,11,5,11,45,5718.42,6425.15,6095.74,6214.20833333332,6067.897857142858,1157.2131647622664,0,False,False,True
2023-11-11 09:29:00,0,5956.71,8000,1906.15,99.85,101.49,1.07,1,9,11,5,11,45,5837.5650000000005,6442.01,7296.9,5837.564999999987,5998.569285714286,1145.542923728251,0,False,False,False
2023-11-11 13:45:46,1,7951.4,10000,3816.67,99.4,128.34,1.0,0,13,11,5,11,45,5956.71,7813.09,8495.41,6581.891666666653,6018.327857142858,1182.6482365644931,0,False,False,False
2023-11-11 14:14:56,1,7015.91,10000,3367.64,99.99,100.48,1.11,0,14,11,5,11,45,7951.4,5215.33,5629.85,6974.67333333332,6275.553571428572,1174.6737281217938,0,False,False,True
2023-11-11 16:39:55,0,3818.6,8000,1221.95,99.77,100.78,0.81,0,16,11,5,11,45,7015.91,4362.23,7978.13,6261.969999999987,6197.892142857142,1329.958952123117,0,False,False,False
2023-11-11 17:51:16,0,5564.63,8000,1780.68,99.6,103.1,0.94,0,17,11,5,11,45,3818.6,7086.64,7431.72,5466.3799999999865,5980.462142857143,1284.0666155937713,0,False,False,False
2023-11-11 20:48:31,1,7379.83,10000,3542.32,99.93,107.98,1.03,0,20,11,5,11,45,5564.63,5718.42,7830.46,5587.686666666654,6217.806428571429,1377.6913409116328,0,False,False,True
2023-11-11 21:26:48,1,8958.92,10000,4300.28,99.93,123.39,1.09,0,21,11,5,11,45,7379.83,5837.5650000000005,6425.15,7301.126666666653,6663.714285714285,1701.2487537577013,0,False,True,False
2023-11-11 22:51:29,0,6761.03,8000,2163.53,99.34,96.76,1.34,0,22,11,5,11,45,8958.92,5956.71,6442.01,7699.926666666653,6778.617142857142,1672.4573016544718,0,False,False,False
2023-11-11 23:04:04,1,7508.94,10000,3604.29,99.34,111.6,1.05,0,23,11,5,11,45,6761.03,7951.4,7813.09,7742.9633333333195,6715.408571428571,1628.5302748330596,0,False,True,False
2023-11-12 03:39:22,0,6893.76,8000,2206.0,99.47,97.02,1.32,0,3,12,6,11,45,7508.94,7015.91,5215.33,7054.576666666653,6697.958571428571,1625.425161933899,0,False,True,False
2023-11-12 05:05:31,0,7095.79,8000,2270.65,99.42,109.67,1.32,0,5,12,6,11,45,6893.76,3818.6,4362.23,7166.16333333332,7166.128571428571,1015.3262006769676,0,True,False,False
2023-11-12 06:31:31,0,4906.48,8000,1570.07,99.38,94.22,1.02,0,6,12,6,11,45,7095.79,5564.63,7086.64,6298.676666666653,7072.107142857143,1201.7111100110512,0,False,False,True
2023-11-12 07:36:44,1,6659.59,10000,3196.6,99.94,109.52,0.86,0,7,12,6,11,45,4906.48,7379.83,5718.42,6220.619999999987,6969.215714285713,1201.806145306069,0,False,False,True
2023-11-12 12:53:42,0,8314.12,8000,2660.52,99.66,127.85,1.21,0,12,12,6,11,45,6659.59,8958.92,5837.5650000000005,6626.729999999986,6877.101428571428,1037.3425315910958,0,True,False,False
2023-11-12 13:11:24,0,7378.84,8000,3320.478,99.83,119.29,1.05,0,13,12,6,11,45,8314.12,6761.03,5956.71,7450.849999999987,6965.360000000001,1051.99961633399,0,True,False,False
2023-11-12 18:18:16,0,6367.69,8000,2037.66,99.52,119.61,1.02,1,18,12,6,11,45,7378.84,7508.94,7951.4,7353.549999999986,6802.324285714285,1042.1040303294026,0,True,False,False
2023-11-12 19:28:54,1,11288.31,10000,5418.39,99.41,109.79,1.33,1,19,12,6,11,45,6367.69,6893.76,7015.91,8344.946666666654,7430.117142857144,1994.6898296370014,0,False,False,False
2023-11-12 20:12:17,1,11217.43,10000,5047.8435,99.56,129.83,1.22,1,20,12,6,11,45,11288.31,7095.79,3818.6,9624.476666666653,8018.922857142858,2438.505141609759,0,False,False,False
2023-11-12 21:56:48,0,5363.0,8000,1716.16,99.51,92.82,1.0,0,21,12,6,11,45,11217.43,4906.48,5564.63,9289.579999999987,8084.139999999999,2345.730046559794,0,True,False,False
2023-11-12 22:40:53,0,5267.12,8000,1685.48,99.32,107.31,0.87,0,22,12,6,11,45,5363.0,6659.59,7379.83,7282.516666666653,7885.215714285715,2537.845529373686,0,False,True,False
2023-11-13 00:00:25,0,3045.62,8000,974.6,99.49,90.91,0.77,0,0,13,0,11,46,5267.12,8314.12,8958.92,4558.579999999986,7132.572857142857,3106.8845189445524,0,False,False,False
2023-11-13 02:15:38,1,8004.43,10000,3842.12,99.72,102.86,1.2,0,2,13,0,11,46,3045.62,7378.84,6761.03,5439.056666666654,7221.942857142857,3124.0989868532197,0,False,False,True
2023-11-13 04:57:17,0,4888.31,8000,1564.26,99.92,95.56,0.92,0,4,13,0,11,46,8004.43,6367.69,7508.94,5312.786666666653,7010.602857142857,3239.4291955205117,0,False,False,True
2023-11-13 05:25:02,0,4394.38,8000,1406.2,99.84,110.92,0.82,0,5,13,0,11,46,4888.31,11288.31,6893.76,5762.373333333319,6025.755714285716,2730.0728150049163,0,False,True,False
2023-11-13 07:16:53,0,6350.1,8000,2032.03,99.31,112.48,1.22,0,7,13,0,11,46,4394.38,11217.43,7095.79,5210.929999999987,5330.422857142857,1553.8708817307968,0,False,False,False
2023-11-13 08:42:41,0,4576.68,8000,1464.54,99.82,119.83,0.77,0,8,13,0,11,46,6350.1,5363.0,4906.48,5107.05333333332,5218.091428571429,1579.3367214376203,0,False,True,False
2023-11-13 09:41:12,0,4971.715,8000,1112.78,99.79,99.86,0.76,0,9,13,0,11,46,4576.68,5267.12,6659.59,5299.49833333332,5175.890714285714,1581.7531476088868,0,False,False,False
2023-11-13 10:36:55,1,5366.75,10000,2576.04,99.58,92.23,0.78,0,10,13,0,11,46,4971.715,3045.62,8314.12,4971.7149999999865,5507.480714285714,1274.125096809802,0,False,True,False
2023-11-13 12:44:15,0,4110.25,8000,1315.28,99.92,107.1,0.82,0,12,13,0,11,46,5366.75,8004.43,7378.84,4816.23833333332,4951.169285714285,740.6629539950301,0,False,False,True
2023-11-13 14:27:22,1,6029.72,10000,2894.26,99.92,101.27,0.87,1,14,13,0,11,46,4110.25,4888.31,6367.69,5168.906666666654,5114.227857142857,843.0790134970736,0,False,False,True
2023-11-13 17:14:24,0,6690.79,8000,2141.05,99.87,115.84,1.14,1,17,13,0,11,46,6029.72,4394.38,11288.31,5610.2533333333195,5442.2864285714295,955.571696842423,0,False,False,False
2023-11-13 18:21:45,0,6417.88,8000,2053.72,99.46,107.22,1.02,1,18,13,0,11,46,6690.79,6350.1,11217.43,6379.4633333333195,5451.969285714286,966.5837296826688,0,False,False,True
2023-11-13 19:52:20,0,6870.47,8000,2198.55,99.88,124.21,1.2,0,19,13,0,11,46,6417.88,4576.68,5363.0,6659.7133333333195,5779.653571428572,1008.3053971836139,0,False,False,True
2023-11-13 21:55:28,1,6409.18,10000,3076.41,99.6,97.7,0.94,0,21,13,0,11,46,6870.47,4971.715,5267.12,6565.8433333333205,5985.005714285714,961.6332387292307,0,False,False,True
2023-11-13 22:14:47,0,4357.46,8000,1394.39,99.94,91.7,0.83,0,22,13,0,11,46,6409.18,5366.75,3045.62,5879.036666666653,5840.821428571428,1130.6025002248134,0,False,False,False
2023-11-14 01:55:24,1,6986.33,10000,3353.44,99.85,110.41,1.03,0,1,14,1,11,46,4357.46,4110.25,8004.43,5917.656666666654,6251.6900000000005,894.910946966384,0,False,True,False
2023-11-14 02:47:47,1,6736.97,10000,3233.74,99.31,106.6,1.02,0,2,14,1,11,46,6986.33,6029.72,4888.31,6026.919999999986,6352.725714285714,905.535026616216,0,False,False,True
2023-11-14 04:02:06,0,5041.595,8000,1664.18,99.64,110.07,0.94,0,4,14,1,11,46,6736.97,6690.79,4394.38,6254.9649999999865,6117.126428571429,1011.285422225712,0,True,False,False
2023-11-14 05:45:00,0,3346.22,8000,1070.79,99.7,95.97,0.75,0,5,14,1,11,46,5041.595,6417.88,6350.1,5041.594999999987,5678.317857142857,1436.1863980634523,0,False,True,False
2023-11-14 06:35:34,0,5704.24,8000,1825.36,99.82,115.86,0.93,0,6,14,1,11,46,3346.22,6870.47,4576.68,4697.351666666654,5511.7135714285705,1339.2121147362352,0,False,False,False
2023-11-14 07:43:55,1,7067.61,10000,3392.45,99.83,94.81,1.12,0,7,14,1,11,46,5704.24,6409.18,4971.715,5372.689999999987,5605.775,1432.6181957725757,0,False,False,True
2023-11-14 13:57:43,1,10178.76,10000,4885.8,99.49,103.45,1.27,1,13,14,1,11,46,7067.61,4357.46,5366.75,7650.203333333319,6437.3892857142855,2114.521009540259,0,False,False,False
2023-11-14 17:57:08,0,5848.08,8000,1871.39,99.49,110.285,1.04,0,17,14,1,11,46,10178.76,6986.33,4110.25,7698.149999999987,6274.782142857142,2109.030446468806,0,False,False,True
2023-11-14 18:13:22,0,6237.95,8000,2807.0775,99.88,129.45,1.01,0,18,14,1,11,46,5848.08,6736.97,6029.72,7421.596666666654,6203.493571428572,2099.214976816229,0,False,False,True
2023-11-14 19:43:34,0,5955.68,8000,1905.82,99.85,98.84,1.22,0,19,14,1,11,46,6237.95,5041.595,6690.79,6013.90333333332,6334.077142857143,2042.5580328493497,0,True,False,False
2023-11-14 23:49:19,1,7879.45,10000,3782.14,99.79,97.62,1.31,0,23,14,1,11,46,5955.68,3346.22,6417.88,6691.026666666653,6981.681428571429,1610.2488260455732,0,True,False,False
2023-11-15 00:13:29,1,6327.37,10000,3037.14,99.42,101.39,0.92,0,0,15,2,11,46,7879.45,5704.24,6870.47,6720.8333333333185,7070.699999999999,1543.7078949940144,0,False,True,False
2023-11-15 01:01:55,1,6354.56,10000,3050.19,99.45,128.32,0.79,0,1,15,2,11,46,6327.37,7067.61,6409.18,6853.793333333319,6968.835714285715,1567.291560462007,0,False,False,False
2023-11-15 02:15:16,0,6007.37,8000,1922.36,99.84,120.79,0.91,0,2,15,2,11,46,6354.56,10178.76,4357.46,6229.766666666653,6372.922857142857,692.0301630642509,0,False,False,False
2023-11-15 05:05:08,0,5671.96,8000,1815.03,99.39,116.22,0.85,0,5,15,2,11,46,6007.37,5848.08,6986.33,6011.296666666653,6347.762857142857,717.0416309095331,0,True,False,False
2023-11-15 08:53:04,1,7944.96,10000,3813.58,99.35,113.58,1.06,0,8,15,2,11,46,5671.96,6237.95,6736.97,6541.429999999986,6591.621428571429,931.6296682236566,0,True,False,False
2023-11-15 12:58:16,1,8731.78,10000,4191.25,99.49,93.02,1.3,0,12,15,2,11,46,7944.96,5955.68,5041.595,7449.566666666654,6988.207142857143,1174.9112477930707,0,False,True,False
2023-11-15 13:19:17,1,9043.19,10000,4340.73,99.97,115.74,1.08,0,13,15,2,11,46,8731.78,7879.45,3346.22,8573.309999999989,7154.455714285715,1385.5004656183803,0,True,False,False
2023-11-15 14:11:36,0,6354.4,8000,2033.41,99.97,125.3,0.94,0,14,15,2,11,46,9043.19,6327.37,5704.24,8043.123333333319,7158.317142857143,1382.8462938292598,0,False,False,False
2023-11-15 17:05:38,1,10199.87,10000,4895.94,99.72,115.87,1.28,0,17,15,2,11,46,6354.4,6354.56,7067.61,8532.486666666655,7707.647142857144,1730.426601060346,0,False,True,False
2023-11-15 20:52:57,1,8837.72,10000,4242.1,99.62,112.27,1.1,1,20,15,2,11,46,10199.87,6007.37,10178.76,8463.996666666653,8111.982857142858,1592.061977486184,0,False,True,False
2023-11-15 22:26:41,1,6859.15,10000,3292.39,99.68,99.73,1.09,0,22,15,2,11,46,8837.72,5671.96,5848.08,8632.246666666653,8281.581428571428,1330.570111987468,0,False,False,True
2023-11-15 23:47:11,1,6925.05,10000,3324.02,99.34,100.6,1.05,0,23,15,2,11,46,6859.15,7944.96,6237.95,7540.639999999986,8135.88,1425.994514014718,0,False,False,True
2023-11-16 02:16:11,0,4355.64,8000,1393.8,99.84,95.23,1.05,0,2,16,3,11,46,6925.05,8731.78,5955.68,6046.61333333332,7510.717142857144,1974.845124136054,0,False,False,False
2023-11-16 03:52:38,1,8005.32,10000,3842.55,99.73,112.72,1.02,1,3,16,3,11,46,4355.64,9043.19,7879.45,6428.669999999986,7362.45,1877.1590455970475,0,False,False,False
2023-11-16 06:43:43,1,10839.6,10000,5203.01,99.55,127.32,1.32,0,6,16,3,11,46,8005.32,6354.4,6327.37,7733.519999999987,8003.192857142857,2211.4438704137538,0,False,False,True
2023-11-16 07:11:32,0,4379.56,8000,1401.46,99.81,109.89,0.79,0,7,16,3,11,46,10839.6,10199.87,6354.56,7741.493333333321,7171.72,2338.403970667495,0,False,False,False
2023-11-16 10:27:37,0,5649.27,8000,1807.77,99.48,121.86,0.94,0,10,16,3,11,46,4379.56,8837.72,6007.37,6956.14333333332,6716.227142857143,2269.3163648385453,0,False,False,False
2023-11-16 15:47:39,0,3443.21,8000,1101.83,99.71,96.35,0.81,0,15,16,3,11,46,5649.27,6859.15,5671.96,4490.679999999987,6228.2357142857145,2579.536308983104,0,True,False,False
2023-11-16 16:38:02,0,6751.59,8000,2160.51,99.9,102.39,1.2,0,16,16,3,11,46,3443.21,6925.05,7944.96,5281.356666666653,6203.455714285715,2572.550506046903,0,False,False,False
2023-11-16 19:17:43,0,7977.53,8000,3589.8885,99.5,115.45,1.05,0,19,16,3,11,46,6751.59,4355.64,8731.78,6057.443333333319,6720.868571428572,2502.232364679155,0,False,False,True
2023-11-16 20:08:29,0,5089.65,8000,1628.69,99.4,98.98,0.97,0,20,16,3,11,46,7977.53,8005.32,9043.19,6606.2566666666535,6304.344285714286,2495.4495931719734,0,False,False,False
2023-11-16 21:48:36,1,9200.01,10000,4416.0,99.46,123.95,1.04,0,21,16,3,11,46,5089.65,10839.6,6354.4,7422.396666666653,6070.117142857144,2032.892483062192,0,False,False,True
2023-11-16 22:24:06,0,7144.31,8000,2286.18,99.89,122.23,1.14,0,22,16,3,11,46,9200.01,4379.56,10199.87,7144.656666666654,6465.081428571429,1914.8472705974575,0,True,False,False
2023-11-17 00:53:54,0,4387.49,8000,1404.0,99.64,107.45,0.87,0,0,17,4,11,46,7144.31,5649.27,8837.72,6910.603333333319,6284.827142857143,2058.447514622952,0,False,True,False
2023-11-17 02:13:38,0,5390.78,8000,1725.05,99.43,129.08,0.8,0,2,17,4,11,46,4387.49,3443.21,6859.15,5640.859999999986,6563.051428571429,1712.9851165770597,0,True,False,False
2023-11-17 05:46:50,0,5915.7,8000,1893.02,99.92,103.68,1.04,1,5,17,4,11,46,5390.78,6751.59,6925.05,5231.323333333319,6443.638571428572,1726.7314558478788,0,False,True,False
2023-11-17 08:19:54,0,5978.03,8000,1912.97,99.52,126.35,1.0,0,8,17,4,11,46,5915.7,7977.53,4355.64,5761.5033333333195,6157.995714285715,1590.7249216407129,0,False,True,False
2023-11-17 09:36:31,1,8679.04,10000,4165.94,99.35,105.88,1.28,0,9,17,4,11,46,5978.03,5089.65,8005.32,6857.5899999999865,6670.765714285714,1758.607634511499,0,False,False,True
2023-11-17 10:51:51,1,6582.47,10000,3159.58,99.94,91.58,0.97,0,10,17,4,11,46,8679.04,9200.01,10839.6,7079.846666666654,6296.83142857143,1365.5363048443219,0,False,False,False
2023-11-17 19:38:11,1,10705.8,10000,5138.79,99.96,118.22,1.31,0,19,17,4,11,46,6582.47,7144.31,4379.56,8655.769999999988,6805.615714285714,2163.9812918235025,0,False,False,True
2023-11-17 20:20:20,0,6302.15,8000,2835.9675,99.6,128.4,0.95,0,20,17,4,11,46,10705.8,4387.49,5649.27,7863.473333333321,7079.138571428572,1913.9545740815795,0,False,False,True
2023-11-17 21:01:05,1,6392.66,10000,3068.48,99.76,108.86,0.96,0,21,17,4,11,46,6302.15,5390.78,3443.21,7800.203333333319,7222.2642857142855,1800.7700224520815,0,True,False,False
2023-11-17 22:08:38,1,8635.6,10000,4145.09,99.76,127.91,0.97,0,22,17,4,11,46,6392.66,5915.7,6751.59,7110.136666666654,7610.821428571428,1764.946036865644,0,False,True,False
2023-11-18 03:01:25,0,5513.69,8000,1764.38,99.72,125.02,0.95,0,3,18,5,11,46,8635.6,5978.03,7977.53,6847.316666666654,7544.487142857142,1843.5182756323863,0,False,True,False
2023-11-18 04:52:38,0,6839.62,8000,2188.68,99.72,98.34,1.22,0,4,18,5,11,46,5513.69,8679.04,5089.65,6996.30333333332,7281.712857142857,1785.0132129456733,0,True,False,False
2023-11-18 07:43:42,0,4552.9,8000,1456.93,99.63,90.77,0.89,0,7,18,5,11,46,6839.62,6582.47,9200.01,5635.40333333332,6991.774285714286,2061.013562626108,0,False,False,False
2023-11-18 08:30:24,0,5471.47,8000,1750.87,99.32,110.285,0.96,0,8,18,5,11,46,4552.9,10705.8,7144.31,5621.329999999987,6244.012857142857,1296.7889489263148,0,False,False,True
2023-11-18 12:40:10,0,6569.15,8000,2102.13,99.98,107.83,1.24,0,12,18,5,11,46,5471.47,6302.15,4387.49,5531.17333333332,6282.155714285714,1302.6971738008954,0,False,False,False
2023-11-18 13:13:02,1,7170.73,10000,3441.95,99.69,108.0,0.9,0,13,18,5,11,46,6569.15,6392.66,5390.78,6403.783333333319,6393.308571428572,1346.166651414753,0,False,False,True
2023-11-18 15:08:01,1,9827.29,10000,4717.1,99.61,127.31,1.12,0,15,18,5,11,46,7170.73,8635.6,5915.7,7855.72333333332,6563.549999999998,1704.62461720078,0,False,False,True
2023-11-18 16:39:17,1,7682.63,10000,3687.66,99.69,101.86,1.06,0,16,18,5,11,46,9827.29,5513.69,5978.03,8226.88333333332,6873.398571428572,1678.9163955602903,0,False,False,True
2023-11-18 20:06:29,1,6082.13,10000,2919.42,99.69,110.285,0.79,0,20,18,5,11,46,7682.63,6839.62,8679.04,7864.016666666653,6765.185714285713,1705.6551225639926,0,False,False,True
2023-11-18 22:48:14,1,7342.6,10000,3304.17,99.91,124.3,0.94,0,22,18,5,11,46,6082.13,4552.9,6582.47,7035.786666666653,7163.714285714285,1401.3672135199765,0,False,True,False
2023-11-18 23:31:40,0,5972.2,8000,1911.1,99.95,90.64,1.2,0,23,18,5,11,46,7342.6,5471.47,10705.8,6465.64333333332,7235.247142857143,1310.418338149046,0,False,False,True
2023-11-19 03:30:01,0,6135.52,8000,1963.37,99.68,122.14,1.02,0,3,19,6,11,46,5972.2,6569.15,6302.15,6483.439999999987,7173.3,1356.5906758734698,0,False,False,False
2023-11-19 04:26:28,1,7902.03,10000,3792.98,99.57,121.13,1.05,0,4,19,6,11,46,6135.52,7170.73,6392.66,6669.916666666653,7277.771428571427,1384.2368790231599,0,False,True,False
2023-11-19 05:48:38,1,7867.96,10000,3776.62,99.86,101.2,1.08,0,5,19,6,11,46,7902.03,9827.29,8635.6,7301.8366666666525,6997.867142857144,894.1031971705869,0,False,False,False
2023-11-19 07:33:48,0,6816.92,8000,2181.41,99.95,128.17,1.04,0,7,19,6,11,46,7867.96,7682.63,5513.69,7528.969999999987,6874.194285714286,841.9520999808169,0,True,False,False
