timestamp,region,service_type,usage_units,provisioned_capacity,cost_usd,availability_pct,cloud_spend_index,enterprise_demand_index,new_service_launch
2023-08-14 18:23:30,india-south,Compute,7340.49,10000,3523.43,99.4,126.15,0.8,0
2023-08-27 15:07:43,india south,Storage,8990.82,8000,2877.06,99.82,129.12,1.35,0
2023-12-02 12:39:16,India-South,Compute,4820.92,10000,2314.04,,90.83,0.79,0
2024-03-08 20:46:10,europe-north,Storage,7931.84,8000,2538.19,99.81,103.35,0.95,0
2023-12-02 14:51:35,us west,Compute,9359.29,10000,4492.46,99.42,107.34,1.17,0
2024-03-07 05:16:23,india-south,Compute,13346.15,10000,6406.15,99.42,125.84,1.0,0
2024-01-28 21:30:18,Us-East,Storage,6167.28,8000,1973.53,99.56,90.99,0.82,0
2023-04-30 04:21:43,india-south,Compute,14928.97,10000,7165.9,99.93,110.18,1.22,0
2024-03-25 06:38:53,europe-north,Compute,13354.09,10000,6409.96,99.3,123.3,0.89,1
2023-11-21 21:28:34,India-South,Storage,5777.76,8000,1848.88,99.76,104.94,1.03,0
2023-07-25 01:33:29,us-east,Compute,7696.84,10000,3694.48,99.77,,0.9,0
2023-03-18 16:42:53,europe north,Storage,8299.15,8000,2655.73,99.45,121.28,0.8,0
2023-05-06 11:27:15,us west,Storage,9548.87,8000,3055.64,99.88,118.15,1.0,0
2023-06-07 21:18:06,US-West,Compute,8951.77,10000,4296.85,99.46,97.74,0.94,0
2023-10-29 14:42:55,us-east,Storage,5681.51,8000,1818.08,99.73,94.45,1.28,0
2023-09-17 09:22:17,europe-north,Compute,4450.82,10000,2136.4,99.52,100.16,0.76,1
2024-01-09 04:43:47,europe-north,Storage,5425.18,8000,1736.06,99.71,92.64,0.85,1
2024-03-01 05:50:45,us-east,Compute,15838.33,10000,7602.4,99.63,109.27,1.32,0
2023-06-03 19:44:05,europe north,Compute,11099.58,10000,5327.8,99.44,121.06,0.89,0
2024-03-11 07:52:27,Europe-North,Storage,10930.28,8000,3497.69,99.68,129.33,0.97,1
2023-07-22 23:41:36,India-South,Storage,6733.89,8000,2154.84,99.93,91.0,1.22,0
2024-01-03 15:53:03,Us-East,Storage,6274.79,8000,2007.93,99.91,95.43,0.9,0
2023-08-16 18:25:45,europe north,Storage,6041.19,8000,1933.18,99.59,91.92,1.28,0
2023-04-25 06:07:51,us east,Storage,9123.91,8000,2919.65,99.79,126.44,0.81,0
2023-08-11 23:43:47,India-South,Compute,9920.6,10000,4761.89,99.71,123.57,1.14,0
2024-03-26 11:59:05,europe north,Storage,11798.18,8000,3775.42,99.93,121.78,1.19,0
2023-01-20 17:19:07,us-east,Compute,8603.68,10000,4129.76,99.74,117.25,,0
2023-03-10 20:30:59,Europe-North,Compute,17728.96,10000,8509.9,99.68,120.87,,0
2023-01-20 00:00:59,india-south,Compute,10256.09,10000,4922.92,99.44,108.19,1.01,0
2024-03-08 15:14:19,Us-East,Compute,13878.62,10000,6661.74,99.34,105.48,1.24,0
2024-01-13 19:34:14,europe north,Storage,9893.01,8000,3165.76,99.37,122.41,1.1,0
2023-09-10 19:30:51,Us-East,Compute,8451.14,10000,4056.55,99.9,109.73,1.24,0
2023-10-09 08:14:39,Europe-North,Storage,5562.88,8000,1780.12,99.49,108.77,1.05,0
2023-11-05 07:07:11,europe-north,Compute,7880.93,10000,3782.85,99.78,,1.2,0
2023-04-26 10:44:42,india-south,Storage,,8000,2523.1,99.85,112.56,0.89,0
2023-03-07 05:34:10,India-South,Storage,11837.09,8000,3787.87,99.93,120.25,1.16,0
2023-09-01 14:47:46,india-south,Storage,,8000,1801.18,99.69,124.53,1.02,0
2024-02-26 18:06:10,india south,Storage,9510.9,8000,3043.49,99.73,129.78,0.95,0
2023-11-18 23:31:40,us west,Storage,5972.2,8000,1911.1,99.95,90.64,1.2,0
2023-05-25 03:07:13,Us-East,Storage,7584.67,8000,2427.09,99.36,106.02,0.99,0
2024-03-20 02:44:43,us east,Compute,10329.56,10000,4958.19,99.54,113.96,0.86,0
2023-12-30 23:39:57,europe north,Compute,11224.97,10000,5387.99,99.91,114.69,1.05,1
2023-08-31 21:06:34,us-east,Storage,5367.81,8000,1717.7,99.35,119.87,0.84,1
2023-03-21 19:26:44,india south,Storage,5963.81,8000,1908.42,99.95,90.23,,0
2023-05-06 12:36:38,us west,Compute,7835.06,10000,3760.83,99.56,103.29,0.77,0
2024-03-08 03:48:53,Us-East,Compute,15743.26,10000,7556.76,99.6,109.38,1.31,0
2023-06-09 03:25:13,india-south,Storage,10316.95,8000,3301.43,,104.99,1.31,0
2023-07-23 02:54:31,us east,Compute,6686.29,10000,3209.42,99.46,93.93,0.91,0
2023-05-17 05:27:56,india south,Compute,12766.25,10000,6127.8,99.96,126.68,0.9,1
2023-06-21 11:25:17,India-South,Compute,8135.78,10000,,99.96,96.7,0.87,0
2023-03-09 23:31:22,india-south,Compute,9899.35,10000,4751.69,,91.36,0.94,0
2023-07-08 01:11:50,europe-north,Storage,6608.55,8000,2114.74,99.64,101.27,0.94,1
2023-07-31 12:08:26,india south,Compute,8530.71,10000,4094.74,99.85,104.05,1.07,0
2023-08-22 22:06:37,us-west,Storage,5505.87,8000,1761.88,99.66,,0.91,1
2023-04-15 12:49:17,india-south,Storage,12965.39,8000,4148.93,99.39,121.2,1.25,0
2023-03-25 20:47:08,india-south,Storage,10791.16,8000,3453.17,99.35,112.28,1.18,0
2023-11-11 20:48:31,us-west,Compute,7379.83,10000,3542.32,99.93,107.98,1.03,0
2023-06-29 05:27:16,us-east,Compute,10139.87,10000,4867.14,99.78,100.0,1.18,0
2023-04-21 10:44:17,India-South,Storage,10508.09,8000,3362.59,99.73,102.0,1.2,0
2023-01-20 23:54:08,us west,Storage,8478.57,8000,2713.14,99.45,100.33,1.22,0
2023-08-29 04:32:18,India-South,Compute,6788.47,10000,3258.47,99.64,102.71,1.13,0
2023-10-13 09:00:45,europe-north,Compute,8746.35,10000,4198.25,99.99,121.14,1.21,0
2024-02-10 20:59:21,India-South,Compute,10139.79,10000,4867.1,99.48,113.94,0.84,0
2023-03-14 12:07:21,Us-East,Compute,,10000,4334.8,99.71,104.11,0.78,0
2023-07-30 21:58:36,us-east,Compute,6589.56,10000,3162.99,99.39,125.62,0.75,0
2023-11-19 22:59:03,Europe-North,Compute,7065.95,10000,3391.66,99.42,129.91,0.81,0
2024-02-26 11:30:42,europe-north,Compute,13764.9,10000,6607.15,99.46,118.37,1.06,0
2023-05-03 11:25:44,Us-East,Storage,9402.64,8000,3008.84,99.69,100.81,1.19,0
2023-04-05 08:01:39,europe north,Storage,10250.01,8000,3280.0,99.86,,1.22,0
2023-04-18 01:11:17,europe-north,Storage,11157.58,8000,3570.42,,124.25,1.1,0
2023-10-16 00:45:51,us east,Storage,6649.44,8000,2127.82,99.56,109.28,1.29,0
2023-01-22 02:36:20,Us-East,Compute,11476.37,10000,5508.66,99.96,124.17,0.89,1
2023-02-17 03:08:59,europe north,Storage,10496.33,8000,3358.83,99.73,107.68,1.21,0
2023-12-22 10:49:02,India-South,Storage,8960.3,8000,2867.29,99.64,120.01,1.23,0
2023-10-03 01:11:23,india-south,Storage,5350.2,8000,1712.06,99.93,103.54,1.02,0
2023-05-08 12:30:36,US-West,Storage,9136.64,8000,2923.72,99.68,,1.1,0
2024-02-02 23:50:29,india-south,Storage,9583.6,8000,3066.75,99.94,99.81,1.21,0
2023-07-23 22:59:39,Us-East,Storage,7282.24,8000,2330.32,99.98,115.82,0.99,1
2023-04-10 01:20:22,India-South,Storage,8338.67,8000,2668.37,99.7,98.45,,0
2024-02-04 06:18:57,us-east,Storage,10621.4,8000,3398.85,99.87,125.2,1.17,0
2024-01-05 20:22:25,us east,Storage,5873.18,8000,1879.42,99.65,92.92,0.89,0
2023-05-06 17:02:36,us-west,Storage,11629.46,8000,3721.43,99.33,110.27,1.33,0
2023-01-25 16:32:05,india south,Compute,9043.04,10000,4340.66,99.36,109.57,0.86,0
2023-05-28 05:05:17,US-West,Compute,10709.49,10000,5140.55,99.43,99.84,1.04,1
2023-04-14 23:35:22,us-east,Storage,11216.0,8000,3589.12,99.68,112.82,1.2,0
2023-01-20 07:49:10,europe-north,Storage,11778.93,8000,3769.26,99.89,127.66,1.32,0
2023-01-30 22:37:13,india south,Compute,12840.04,10000,6163.22,99.45,109.89,1.17,0
2023-09-24 03:08:37,india-south,Compute,10382.43,10000,4983.57,99.67,122.39,1.34,0
2023-04-23 17:42:52,europe-north,Compute,11280.7,10000,5414.74,99.89,118.11,0.85,0
2023-07-27 13:52:49,europe north,Storage,5350.14,8000,1712.04,99.47,121.94,0.86,0
2023-03-26 02:30:47,india-south,Storage,13015.87,8000,,99.77,123.92,1.2,0
2024-03-22 09:27:17,europe-north,Storage,9949.03,8000,3183.69,99.43,91.88,1.29,0
2023-12-02 17:57:44,US-West,Compute,9455.78,10000,4538.77,99.37,94.8,1.31,0
2023-09-04 16:35:10,India-South,Storage,5952.04,8000,1904.65,99.61,105.37,1.3,0
2024-03-14 23:09:42,europe north,Storage,11179.23,8000,3577.36,99.92,122.76,1.05,0
2023-07-01 15:53:42,india south,Compute,9713.7,10000,4662.58,99.61,127.54,0.94,0
2024-03-09 03:17:56,india-south,Compute,17062.29,10000,8189.9,99.34,103.71,1.33,1
2023-05-22 17:37:00,europe north,Storage,11472.07,8000,3671.06,99.94,,1.19,0
2023-08-04 14:50:44,us east,Compute,7446.75,10000,3574.44,99.88,100.89,1.02,0
2023-01-16 19:00:02,europe-north,Storage,10999.6,8000,3519.87,99.52,,1.23,1
2023-09-21 21:30:51,india south,Compute,5985.09,10000,2872.84,99.85,112.1,0.88,0
2023-10-13 03:48:58,Us-East,Storage,6520.57,8000,2086.58,99.35,107.79,1.19,0
2023-07-06 22:09:07,europe north,Storage,8505.23,8000,2721.67,99.8,103.58,1.32,0
2024-03-29 18:20:24,us west,Storage,13715.42,8000,4388.93,99.7,126.44,1.24,0
2023-05-27 22:59:53,india south,Storage,9963.67,8000,3188.37,99.68,97.95,1.26,0
2024-03-02 02:30:22,us east,Storage,10727.66,8000,3432.85,99.58,102.52,1.24,0
2023-07-20 22:15:35,us-east,Storage,9266.49,8000,2965.28,99.62,121.09,1.19,1
2023-06-27 16:09:39,india south,Compute,9424.8,10000,4523.9,99.68,127.3,0.84,0
2023-05-05 20:16:26,Europe-North,Compute,12989.13,10000,6234.78,99.4,127.61,0.98,0
2024-02-14 20:25:25,Us-East,Compute,12977.93,10000,6229.4,99.88,111.45,1.15,0
2023-06-04 02:21:06,US-West,Compute,10053.69,10000,4825.77,99.88,118.63,0.94,0
2024-01-25 17:39:03,Us-East,Compute,9990.84,10000,4795.6,99.92,106.03,0.95,1
2023-09-16 08:29:25,US-West,Compute,6281.56,10000,3015.15,99.47,121.28,0.84,0
2023-10-21 08:25:40,Europe-North,Compute,8961.46,10000,4301.5,99.48,108.5,1.26,0
2024-01-26 19:16:14,us-west,Compute,7669.03,10000,3681.13,99.62,101.2,0.77,0
2023-05-07 19:47:30,us-west,Storage,10591.78,8000,3389.37,99.45,123.26,1.1,0
2023-07-28 14:08:05,india south,Storage,5762.2,8000,1843.9,99.62,117.38,0.78,0
2023-10-26 22:40:17,US-West,Compute,7034.23,10000,3376.43,99.91,98.45,1.11,0
2023-06-25 22:35:22,Europe-North,Storage,9514.03,8000,3044.49,99.96,103.2,1.34,0
2023-09-22 05:26:21,us-east,Storage,5002.94,8000,1600.94,99.9,122.39,0.82,0
2023-12-13 23:49:30,us-east,Storage,4704.95,8000,1505.58,99.59,91.96,0.86,0
2023-12-27 00:56:57,europe-north,Compute,12521.54,10000,6010.34,99.38,124.8,1.24,0
2023-01-01 14:28:03,us east,Compute,8987.39,10000,4313.95,99.89,110.12,1.03,0
2023-02-20 21:50:04,US-West,Storage,5177.52,8000,1656.81,99.49,92.57,0.79,0
2023-10-25 02:19:06,us-west,Storage,5679.89,8000,1817.57,99.95,96.04,1.23,0
2024-01-30 08:59:32,Us-East,Storage,9298.67,8000,2975.57,99.57,127.21,1.02,0
2023-08-21 14:19:34,us west,Storage,,8000,1490.61,99.35,124.09,0.86,0
2023-05-24 22:50:41,us-west,Compute,10481.31,10000,5031.03,99.82,112.4,0.9,0
2023-06-12 07:57:39,us west,Compute,14511.37,10000,6965.46,99.87,119.38,1.35,0
2023-08-09 12:33:19,india south,Storage,5278.8,8000,1689.22,99.42,108.22,0.95,0
2023-02-15 17:16:05,us-east,Storage,10563.87,8000,3380.44,99.54,113.91,1.18,0
2023-11-27 04:04:16,india south,Storage,5860.44,8000,1875.34,99.58,97.97,1.0,0
2024-02-08 02:26:38,us east,Compute,12311.13,10000,5909.34,99.79,123.15,1.0,0
2024-03-10 10:59:12,US-West,Compute,11450.29,10000,5496.14,99.85,104.12,0.98,0
2024-01-04 17:30:51,us west,Compute,13397.51,10000,6430.81,99.68,125.7,1.28,0
2023-10-28 10:36:42,India-South,Compute,7676.96,10000,3684.94,99.91,97.94,1.25,0
2023-01-06 09:05:37,us west,Storage,7040.45,8000,2252.94,99.41,106.48,1.08,0
2023-10-25 21:51:41,Europe-North,Compute,9232.8,10000,4431.74,99.62,127.56,1.15,0
2023-11-15 14:11:36,europe-north,Storage,6354.4,8000,2033.41,,125.3,0.94,0
2024-01-16 23:37:49,India-South,Compute,9699.23,10000,4655.63,99.79,91.16,1.06,1
2023-05-05 12:39:28,us-east,Compute,14044.75,10000,6741.48,99.78,111.07,1.24,0
2023-11-27 17:51:07,europe-north,Storage,7261.59,8000,2323.71,99.59,102.1,,0
2023-04-17 00:29:43,us west,Compute,12611.63,10000,6053.58,99.92,102.99,0.96,1
2024-02-25 15:33:11,europe-north,Storage,7974.45,8000,2551.82,99.63,116.18,0.8,1
2023-04-10 16:38:32,us east,Compute,18059.65,10000,8668.63,99.47,121.39,1.31,0
2023-07-04 13:27:37,India-South,Storage,7893.93,8000,2526.06,99.41,125.78,1.06,0
2023-05-16 04:36:30,europe north,Storage,11547.75,8000,3695.28,99.48,128.13,1.16,0
2024-02-13 01:53:21,europe-north,Compute,11113.57,10000,5334.51,99.65,124.54,0.9,0
2023-02-04 13:57:02,India-South,Compute,10716.24,10000,,99.93,102.51,1.12,0
2023-05-31 16:37:36,us west,Compute,11413.04,10000,5478.26,99.97,118.22,0.92,0
2024-03-04 01:57:58,india south,Storage,10339.79,8000,3308.73,99.64,101.77,1.31,0
2023-02-14 14:12:20,us west,Compute,13981.53,10000,6711.13,99.32,110.26,1.22,0
2023-04-01 14:44:30,us-west,Compute,11864.24,10000,5694.84,,99.87,0.94,1
2023-06-02 20:17:03,us west,Storage,8992.64,8000,2877.64,99.74,107.89,1.09,0
2023-10-08 06:32:05,india-south,Compute,6199.82,10000,2975.91,99.85,110.37,0.91,1
2023-07-23 09:34:07,india-south,Compute,9358.91,10000,4492.28,99.37,102.21,1.16,0
2023-07-16 12:39:50,europe-north,Compute,8332.42,10000,3999.56,99.33,90.06,1.27,0
2023-06-07 09:55:58,europe north,Compute,12087.62,10000,5802.06,99.67,114.39,1.06,0
2023-04-30 05:12:39,us east,Storage,9046.34,8000,2894.83,99.83,92.58,1.14,1
2023-09-28 05:39:02,us-east,Storage,5935.47,8000,1899.35,99.44,,1.13,1
2023-10-20 17:14:53,Europe-North,Storage,4777.1,8000,1528.67,99.35,101.19,0.96,0
2024-01-01 04:23:29,india-south,Compute,10408.53,10000,4996.1,99.65,102.09,1.27,0
2024-03-02 19:57:02,india-south,Storage,9610.42,8000,3075.34,99.34,100.33,1.13,0
2023-05-03 20:13:36,US-West,Storage,8490.42,8000,2716.93,99.89,122.81,0.86,0
2023-02-13 09:22:05,india south,Compute,12365.98,10000,5935.67,99.88,118.35,0.98,0
2023-10-30 00:46:55,europe north,Compute,9242.47,10000,4436.39,,104.28,1.33,0
2024-02-07 19:37:39,europe-north,Storage,6911.48,8000,2211.67,99.78,110.09,0.78,0
2024-01-17 18:14:03,US-West,Storage,9818.01,8000,3141.76,99.94,105.33,1.32,0
2023-04-26 02:40:19,india-south,Compute,10709.7,10000,5140.65,99.72,110.99,0.92,0
2024-02-03 19:38:08,india south,Compute,12967.34,10000,6224.32,99.72,114.56,1.16,0
2023-03-18 15:58:17,europe north,Compute,19395.23,10000,9309.71,99.35,124.41,,1
2023-03-30 19:44:40,india-south,Storage,6965.37,8000,2228.92,99.92,119.86,0.75,0
2023-08-21 11:16:30,us-east,Compute,5906.68,10000,2835.2,99.36,101.25,0.81,0
2024-02-28 08:38:10,india south,Compute,10977.62,10000,5269.26,99.39,123.74,0.78,1
2023-07-14 20:17:14,india south,Compute,10219.24,10000,4905.24,99.35,97.09,1.32,0
2023-10-07 18:11:42,us east,Compute,9562.58,10000,4590.04,99.85,110.23,1.33,1
2024-03-23 13:42:50,india south,Storage,10717.21,8000,3429.51,99.64,119.16,1.06,0
2024-02-27 10:19:31,india south,Storage,9721.7,8000,3110.94,99.32,115.23,1.05,0
2023-06-08 07:33:56,europe north,Compute,12021.61,10000,5770.37,99.51,109.16,1.2,0
2023-02-25 02:52:17,europe-north,Compute,13742.37,10000,6596.34,99.85,114.01,1.1,0
2023-06-18 08:14:58,US-West,Storage,9933.93,8000,3178.86,99.52,119.47,1.25,0
2023-09-05 20:02:46,Europe-North,Storage,5515.09,8000,1764.83,99.34,98.77,1.19,0
2024-03-15 17:50:18,us-east,Compute,8791.88,10000,4220.1,99.81,,0.76,0
2023-09-29 08:17:13,Us-East,Compute,6479.08,10000,3109.96,99.7,90.1,1.33,0
2023-06-19 09:59:44,India-South,Compute,13607.19,10000,6531.45,99.51,114.75,1.31,0
2023-06-18 20:31:56,india south,Compute,9696.0,10000,4654.08,99.59,,1.08,0
2023-01-08 02:28:37,india-south,Storage,5391.95,8000,1725.42,99.34,116.62,0.76,0
2023-08-28 07:37:04,europe north,Storage,7983.18,8000,2554.62,99.81,119.65,,0
2023-04-06 22:47:21,us east,Storage,13023.72,8000,4167.59,99.41,127.96,1.18,0
2023-01-04 19:23:50,us-east,Compute,8232.96,10000,3951.82,99.5,113.7,0.86,0
2023-03-06 23:35:19,US-West,Storage,8422.79,8000,2695.29,99.7,107.83,0.88,0
2023-11-08 17:18:59,us-west,Compute,6081.72,10000,2919.23,99.61,90.66,,1
2023-10-06 18:40:17,India-South,Storage,4377.81,8000,1400.9,99.98,96.53,1.09,0
2023-03-10 18:05:04,US-West,Storage,6300.65,8000,2016.21,99.54,98.76,0.79,0
2023-06-24 04:46:12,Us-East,Storage,7434.19,8000,2378.94,99.58,124.91,0.84,0
2024-01-25 13:45:39,india-south,Storage,10370.86,8000,3318.67,99.77,122.58,1.12,0
2023-12-18 00:10:19,Us-East,Compute,6659.79,10000,3196.7,99.73,111.65,0.8,0
2023-02-28 03:29:22,Europe-North,Storage,11313.61,8000,3620.36,99.92,119.87,1.11,1
2023-08-03 09:03:35,Us-East,Compute,6136.92,10000,2945.72,99.51,103.07,0.9,0
2023-06-01 15:32:24,us east,Compute,14130.1,10000,6782.45,99.49,117.74,1.09,1
2023-02-05 10:01:50,Europe-North,Storage,9107.21,8000,2914.31,99.96,120.36,0.93,0
2024-02-18 23:26:42,india south,Storage,10288.25,8000,3292.24,99.56,124.04,0.91,1
2023-09-02 00:21:43,us-west,Storage,6390.91,8000,2045.09,99.43,116.89,1.02,0
2024-03-22 18:25:40,us-west,Compute,11329.85,10000,5438.33,99.89,129.56,0.76,0
2023-01-02 06:22:43,Europe-North,Storage,10429.23,8000,3337.35,99.95,125.06,1.24,0
2023-06-22 00:49:50,Europe-North,Storage,5153.04,8000,1648.97,99.57,103.41,0.75,0
2023-03-27 23:19:55,us east,Storage,9692.31,8000,3101.54,99.3,106.76,0.99,1
2024-01-17 00:52:14,europe-north,Storage,8676.69,8000,2776.54,99.38,111.11,1.11,0
2023-08-07 22:34:20,Us-East,Compute,11223.73,10000,5387.39,99.89,125.07,1.22,0
2023-04-17 20:24:03,India-South,Compute,10001.2,10000,4800.57,99.38,97.37,0.81,1
2024-02-06 20:40:42,us-east,Storage,7588.7,8000,2428.38,99.6,103.81,1.0,0
2023-09-09 17:38:14,india-south,Storage,6176.4,8000,1976.45,99.66,127.64,1.0,0
2023-07-12 06:48:39,us west,Compute,7062.08,10000,3389.8,99.82,109.33,0.86,0
2023-07-04 23:16:08,india-south,Compute,14120.62,10000,6777.9,99.8,126.31,1.31,0
2023-05-18 11:40:11,Us-East,Compute,12198.62,10000,5855.34,99.99,102.58,1.17,0
2024-03-22 08:18:18,Europe-North,Compute,11655.34,10000,5594.56,99.85,118.43,0.87,0
2023-03-17 08:50:27,india-south,Compute,14928.78,10000,7165.81,99.86,122.58,1.09,0
2023-03-21 16:41:10,us west,Compute,12408.69,10000,,99.85,93.76,1.07,1
2023-09-12 16:33:12,Us-East,Compute,7243.95,10000,3477.1,99.32,95.91,1.2,0
2023-06-30 18:37:50,Us-East,Storage,6404.65,8000,2049.49,99.54,94.21,1.09,0
2023-07-01 21:25:06,India-South,Compute,11206.63,10000,5379.18,99.94,125.41,1.1,0
2023-07-23 07:41:56,Europe-North,Compute,8952.25,10000,4297.08,99.87,109.58,1.02,0
2023-08-28 12:37:54,india-south,Storage,5289.95,8000,1692.79,,103.88,1.0,0
2023-01-21 15:22:47,us-east,Compute,7273.36,10000,3491.21,99.77,104.58,0.78,0
2024-01-02 23:18:52,europe-north,Storage,7757.07,8000,2482.26,99.44,101.72,,0
2023-05-04 04:27:40,india south,Storage,8114.74,8000,2596.72,99.52,,0.88,0
2023-08-02 23:32:01,us east,Storage,4660.03,8000,1491.21,99.36,94.77,0.85,1
2023-12-19 14:57:31,us west,Storage,,8000,1518.44,99.63,106.14,0.83,0
2023-02-24 14:35:01,India-South,Storage,,8000,3062.78,99.46,121.82,0.96,0
2024-01-01 17:01:03,india south,Storage,6053.3,8000,1937.06,99.74,94.22,1.06,0
2023-12-13 00:44:23,india-south,Compute,13015.56,10000,6247.47,99.31,125.12,1.29,0
2023-10-17 23:02:36,Us-East,Storage,5387.33,8000,1723.94,99.82,101.6,1.07,0
2024-03-29 09:40:05,us west,Storage,8886.83,8000,2843.78,99.56,103.75,1.01,0
2023-04-16 08:28:57,us-east,Compute,12088.41,10000,5802.44,99.55,90.61,1.19,0
2023-11-12 13:11:24,india south,Storage,7378.84,8000,,99.83,119.29,,0
2023-06-30 13:26:37,india south,Storage,5647.2,8000,1807.1,99.41,,0.82,1
2023-10-05 18:28:22,us-east,Compute,6825.05,10000,3276.02,99.38,118.65,0.88,0
2023-08-12 17:25:41,Europe-North,Storage,5995.37,8000,1918.52,99.74,93.92,1.17,0
2023-08-15 00:48:57,europe north,Compute,6098.12,10000,2927.1,99.49,,0.88,0
2024-03-06 22:05:08,india-south,Storage,7826.02,8000,2504.32,,100.98,0.86,0
2023-03-06 09:16:08,Us-East,Compute,14378.88,10000,6901.86,99.68,113.41,1.17,0
2023-05-30 12:20:22,us east,Compute,15354.58,10000,7370.2,99.66,126.99,1.18,0
2023-09-06 17:52:49,india-south,Storage,7161.91,8000,2291.81,99.82,127.38,1.23,0
2023-12-26 06:12:13,us east,Storage,5621.87,8000,1799.0,99.89,106.4,0.9,0
2023-01-16 16:30:13,us-west,Compute,13659.53,10000,6556.58,99.82,119.45,1.16,1
2023-12-03 20:02:27,india south,Storage,6413.74,8000,2052.4,99.54,113.6,0.92,0
2023-07-27 15:33:39,us-west,Compute,10593.85,10000,5085.05,99.51,111.92,1.32,0
2023-02-01 02:41:27,US-West,Compute,9008.79,10000,4324.22,99.67,128.44,0.77,0
2023-08-08 10:53:34,india south,Storage,5927.36,8000,1896.75,99.83,109.81,1.11,0
2023-04-23 11:11:45,Us-East,Compute,11930.95,10000,5726.86,99.48,92.51,1.12,1
2023-11-16 06:43:43,us-west,Compute,10839.6,10000,5203.01,99.55,127.32,1.32,0
2023-01-31 16:48:27,Europe-North,Storage,9016.09,8000,2885.15,,111.44,1.15,0
2023-11-25 22:57:33,US-West,Storage,3562.13,8000,1139.88,99.9,98.48,0.77,0
2024-03-20 23:06:51,india south,Storage,13969.72,8000,,99.58,125.19,,1
2023-05-07 05:10:23,us west,Compute,13025.59,10000,6252.28,99.98,110.45,1.17,0
2023-06-26 21:45:38,Europe-North,Compute,8198.4,10000,3935.23,99.57,126.8,0.78,0
2023-06-12 15:51:23,US-West,Storage,6490.2,8000,2076.87,99.53,92.25,1.02,0
2023-08-08 01:28:00,europe north,Compute,5891.8,10000,2828.07,99.76,,0.83,1
2023-04-22 21:28:14,US-West,Storage,7585.42,8000,,99.63,,0.82,0
2024-02-02 15:35:28,europe north,Compute,10918.72,10000,5240.98,99.75,126.99,0.84,0
2023-12-12 21:58:02,US-West,Compute,,10000,4339.27,99.49,124.93,0.94,0
2024-01-30 13:26:55,us east,Storage,7047.39,8000,,99.87,111.62,0.9,0
2023-12-18 22:39:51,us east,Compute,9910.72,10000,4757.15,,119.88,1.02,0
2023-12-28 09:40:56,US-West,Compute,10359.07,10000,4972.36,99.45,116.64,1.05,0
2023-09-17 00:26:07,europe-north,Compute,7008.98,10000,3364.31,99.5,119.45,0.96,0
2023-06-17 04:59:53,europe north,Compute,11096.02,10000,5326.09,99.4,123.91,0.95,0
2023-07-20 13:37:38,us west,Storage,8691.46,8000,2781.27,99.66,124.45,1.18,0
2023-06-11 21:37:33,Us-East,Storage,6379.4,8000,2041.41,99.83,102.89,0.95,0
2024-01-09 16:57:29,Us-East,Compute,11672.95,10000,5603.01,99.93,96.67,1.22,1
2023-06-27 05:26:14,india-south,Compute,11720.14,10000,5625.67,99.48,102.67,1.23,1
2023-12-12 13:19:23,us west,Storage,4733.18,8000,1514.62,99.7,103.64,0.86,0
2023-10-24 14:09:00,us-west,Compute,5254.37,10000,2522.1,99.65,105.65,0.79,0
2023-02-18 20:01:31,europe north,Compute,16143.47,10000,7748.87,99.8,,1.24,0
2023-09-26 04:23:43,Europe-North,Storage,5238.63,8000,1676.36,99.52,114.75,1.02,0
2023-11-23 13:37:27,Us-East,Storage,5503.74,8000,1761.2,99.44,117.09,0.88,0
2023-06-30 17:22:42,us-west,Compute,10589.22,10000,5082.83,99.62,102.47,1.13,0
2023-02-12 02:23:16,us-east,Compute,15944.05,10000,7653.14,99.78,128.76,1.17,0
2024-02-03 05:20:24,europe north,Compute,7451.96,10000,3576.94,99.59,96.39,0.85,0
2023-01-10 15:20:38,india south,Compute,15681.02,10000,7526.89,99.68,116.85,1.33,1
2023-07-05 02:51:47,us-west,Compute,9245.37,10000,4437.78,99.43,102.22,1.11,0
2023-08-20 22:42:23,US-West,Storage,6773.13,8000,2167.4,,112.3,1.09,0
2024-01-04 00:09:51,us west,Storage,5996.55,8000,1918.89,99.36,107.96,,0
2023-06-03 22:58:12,us east,Compute,12432.19,10000,5967.45,99.69,113.95,1.06,0
2023-04-14 01:04:10,US-West,Storage,11690.28,8000,3740.89,99.55,113.12,,0
2023-09-16 19:40:15,us-west,Compute,9188.89,10000,4410.67,99.49,117.24,1.34,0
2024-01-13 06:50:06,india south,Compute,9624.4,10000,4619.71,99.95,93.29,,0
2023-12-18 13:24:48,Us-East,Storage,5953.79,8000,1905.21,99.47,113.92,0.87,0
2023-06-30 09:33:40,India-South,Compute,8852.17,10000,4249.04,99.58,111.52,0.94,0
2023-04-16 20:19:02,us west,Compute,10182.82,10000,4887.75,99.63,93.18,1.0,0
2023-03-09 07:04:52,US-West,Storage,10199.67,8000,3263.9,99.51,128.03,0.94,0
2023-11-07 12:16:31,india-south,Storage,5361.98,8000,1715.83,99.66,96.51,0.98,0
2023-03-31 13:09:47,india-south,Storage,9159.1,8000,2930.91,99.77,118.94,0.94,0
2023-12-19 16:47:21,us east,Storage,5636.58,8000,1803.71,99.97,107.48,0.82,0
